ERROR 2025-09-08 17:08:22,818 apps Failed to start JWT Scanner Auto-Service after migrate: The api_key client option must be set either by passing api_key to the client or by setting the OPENAI_API_KEY environment variable
ERROR 2025-09-25 12:50:31,497 services Error testing API Check OTP: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,498 services Error testing API Resend vehicle email: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,498 services Error testing API SearchMailVehicle: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,500 services Error testing API Add Vehicle from Mail: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,501 services Error testing API Get Dashboard: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,501 services Error testing API Get vehicles: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,502 services Error testing API Get vehicle location: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,504 services Error testing API Validate coupon: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,504 services Error testing API Apply coupon: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,505 services Error testing API Create post : No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,505 services Error testing API Get post: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,507 services Error testing API Get recent posts: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,508 services Error testing API Post comment: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,510 services Error testing API Get All Mechanics: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,511 services Error testing API Contact mechanic: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,512 services Error testing API Mechanic Login: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,514 services Error testing API Service Requests: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,515 services Error testing API GetReport: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,516 services Error testing API Get products: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,518 services Error testing API Create Order: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,519 services Error testing API Get orders: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,519 services Error testing API Get Order: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,520 services Error testing API Return order: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,522 services Error testing API Add video: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,523 services Error testing API Get Video: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,524 services Error testing API Change Video Name: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,525 services Error testing API Share video: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,526 services Error testing API Get user dashboard: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,527 services Error testing API Add new video: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,528 services Error testing API Delete video: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,529 services Error testing API Admin Login: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,531 services Error testing API Add Product: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,532 services Error testing API Delete video by admin: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,533 services Error testing API ReAdd new video: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,534 services Error testing API Get Workshop User Details: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,536 services Error testing API Change email: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,537 services Error testing API SearchMailVerificationToken: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,537 services Error testing API Verify email token: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,539 services Error testing API Login Back: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,540 services Error testing API Change email Back: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,542 services Error testing API SearchMailVerificationToken Back: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,544 services Error testing API Verify email token Back: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,544 services Error testing API Login: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
ERROR 2025-09-25 12:50:31,545 services Error testing API Get Public Key: No module named 'api_2.utils.credential_generator'; 'api_2.utils' is not a package
INFO 2025-09-25 14:32:26,666 startup_service JWT Scanner monitoring started
INFO 2025-09-25 14:32:26,666 startup_service JWT Scanner auto-service started (interval: 30s)
INFO 2025-09-25 14:32:26,667 apps JWT Scanner Auto-Service started successfully (post_migrate)
INFO 2025-09-25 14:32:26,676 startup_service Shutting down JWT Scanner auto-service...
INFO 2025-09-25 14:34:59,400 services No test credentials found in database. Auto-populating...
INFO 2025-09-25 14:34:59,400 services No test credentials found in database. Auto-populating...
INFO 2025-09-25 14:34:59,400 services No test credentials found in database. Auto-populating...
INFO 2025-09-25 14:34:59,400 services No test credentials found in database. Auto-populating...
ERROR 2025-09-25 14:34:59,497 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,499 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,500 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,501 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,503 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,504 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,506 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,508 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,509 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,511 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,512 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,513 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,516 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,517 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,518 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,520 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,521 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,524 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,524 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,525 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,528 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,530 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,533 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,533 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,534 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,536 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,537 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,539 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,541 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,542 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,543 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,544 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,546 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,547 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,549 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,550 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,550 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,551 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,554 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,556 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,557 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,559 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,560 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,562 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,564 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,565 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,566 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,567 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,568 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
ERROR 2025-09-25 14:34:59,570 services Request failed for {{url}}/identity/api/auth/signup: Invalid URL '{{url}}/identity/api/auth/signup': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/signup?
INFO 2025-09-25 14:34:59,906 services Successfully auto-populated 200 test credentials
INFO 2025-09-25 14:34:59,906 services Successfully auto-populated 200 test credentials
INFO 2025-09-25 14:34:59,907 services Successfully auto-populated 200 test credentials
INFO 2025-09-25 14:34:59,908 services Successfully auto-populated 200 test credentials
ERROR 2025-09-25 14:34:59,909 services Request failed for {{url}}/identity/api/auth/login: Invalid URL '{{url}}/identity/api/auth/login': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/login?
ERROR 2025-09-25 14:34:59,910 services Request failed for {{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10: Invalid URL '{{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10': No scheme supplied. Perhaps you meant https://{{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10?
ERROR 2025-09-25 14:34:59,911 services Request failed for {{url}}/identity/api/auth/login: Invalid URL '{{url}}/identity/api/auth/login': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/login?
ERROR 2025-09-25 14:34:59,911 services Request failed for {{url}}/identity/api/auth/verify: Invalid URL '{{url}}/identity/api/auth/verify': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/verify?
ERROR 2025-09-25 14:34:59,911 services Request failed for {{url}}/identity/api/auth/forget-password: Invalid URL '{{url}}/identity/api/auth/forget-password': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/forget-password?
ERROR 2025-09-25 14:34:59,912 services Request failed for {{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10: Invalid URL '{{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10': No scheme supplied. Perhaps you meant https://{{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10?
ERROR 2025-09-25 14:34:59,912 services Request failed for {{url}}/identity/api/auth/login: Invalid URL '{{url}}/identity/api/auth/login': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/login?
ERROR 2025-09-25 14:34:59,912 services Request failed for {{url}}/identity/api/auth/verify: Invalid URL '{{url}}/identity/api/auth/verify': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/verify?
ERROR 2025-09-25 14:34:59,913 services Request failed for {{url}}/identity/api/auth/forget-password: Invalid URL '{{url}}/identity/api/auth/forget-password': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/forget-password?
ERROR 2025-09-25 14:34:59,914 services Request failed for {{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10: Invalid URL '{{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10': No scheme supplied. Perhaps you meant https://{{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10?
ERROR 2025-09-25 14:34:59,914 services Request failed for {{url}}/identity/api/auth/login: Invalid URL '{{url}}/identity/api/auth/login': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/login?
ERROR 2025-09-25 14:34:59,914 services Request failed for {{url}}/identity/api/auth/verify: Invalid URL '{{url}}/identity/api/auth/verify': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/verify?
ERROR 2025-09-25 14:34:59,915 services Request failed for {{url}}/identity/api/auth/forget-password: Invalid URL '{{url}}/identity/api/auth/forget-password': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/forget-password?
ERROR 2025-09-25 14:34:59,915 services Request failed for {{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10: Invalid URL '{{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10': No scheme supplied. Perhaps you meant https://{{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10?
ERROR 2025-09-25 14:34:59,917 services Request failed for {{url}}/identity/api/auth/login: Invalid URL '{{url}}/identity/api/auth/login': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/login?
ERROR 2025-09-25 14:34:59,917 services Request failed for {{url}}/identity/api/auth/verify: Invalid URL '{{url}}/identity/api/auth/verify': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/verify?
ERROR 2025-09-25 14:34:59,917 services Request failed for {{url}}/identity/api/auth/forget-password: Invalid URL '{{url}}/identity/api/auth/forget-password': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/forget-password?
ERROR 2025-09-25 14:34:59,918 services Request failed for {{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10: Invalid URL '{{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10': No scheme supplied. Perhaps you meant https://{{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10?
ERROR 2025-09-25 14:34:59,919 services Request failed for {{url}}/identity/api/auth/login: Invalid URL '{{url}}/identity/api/auth/login': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/login?
ERROR 2025-09-25 14:34:59,919 services Request failed for {{url}}/identity/api/auth/verify: Invalid URL '{{url}}/identity/api/auth/verify': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/verify?
ERROR 2025-09-25 14:34:59,920 services Request failed for {{url}}/identity/api/auth/forget-password: Invalid URL '{{url}}/identity/api/auth/forget-password': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/forget-password?
ERROR 2025-09-25 14:34:59,920 services Request failed for {{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10: Invalid URL '{{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10': No scheme supplied. Perhaps you meant https://{{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10?
ERROR 2025-09-25 14:34:59,921 services Request failed for {{url}}/identity/api/auth/login: Invalid URL '{{url}}/identity/api/auth/login': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/login?
ERROR 2025-09-25 14:34:59,921 services Request failed for {{url}}/identity/api/auth/verify: Invalid URL '{{url}}/identity/api/auth/verify': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/verify?
ERROR 2025-09-25 14:34:59,921 services Request failed for {{url}}/identity/api/auth/forget-password: Invalid URL '{{url}}/identity/api/auth/forget-password': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/forget-password?
ERROR 2025-09-25 14:34:59,921 services Request failed for {{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10: Invalid URL '{{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10': No scheme supplied. Perhaps you meant https://{{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10?
ERROR 2025-09-25 14:34:59,922 services Request failed for {{url}}/identity/api/auth/login: Invalid URL '{{url}}/identity/api/auth/login': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/login?
ERROR 2025-09-25 14:34:59,922 services Request failed for {{url}}/identity/api/auth/verify: Invalid URL '{{url}}/identity/api/auth/verify': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/verify?
ERROR 2025-09-25 14:34:59,922 services Request failed for {{url}}/identity/api/auth/forget-password: Invalid URL '{{url}}/identity/api/auth/forget-password': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/forget-password?
ERROR 2025-09-25 14:34:59,923 services Request failed for {{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10: Invalid URL '{{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10': No scheme supplied. Perhaps you meant https://{{url_mail}}/api/v2/search?kind=to&query={{email}}&limit=10?
ERROR 2025-09-25 14:34:59,923 services Request failed for {{url}}/identity/api/auth/login: Invalid URL '{{url}}/identity/api/auth/login': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/login?
ERROR 2025-09-25 14:34:59,924 services Request failed for {{url}}/identity/api/auth/verify: Invalid URL '{{url}}/identity/api/auth/verify': No scheme supplied. Perhaps you meant https://{{url}}/identity/api/auth/verify?
